Creature name,Avatar,TileX,TileZ,Biome,Food per Turn,Max Hunger,Water per Turn,Max Thirst,Reproduction Interval,Age,Lifespan,Courage,Intimidation,Perception,Reproduction,Size,Speed,Stealth,Territory,algae,fruit,grass,leaves,meat,nectar,pollen,sap,seeds,wood
Cluspeetite,European_Badger,56,22,Tropical Savanna,5.316078,417.5345,10.63216,417.5345,46.13649,338,614.587,310.5497,51.33065,119.6475,75.0691,69.58909,29.27048,5.933251,60.11076,0,1.490116E-08,0,0.5,0.4,-0.09999999,1.490116E-08,0.1,0,1.490116E-08
Troxeecite,European_Badger,28,18,Tropical Rainforest,4.303446,280.736,8.606893,280.736,43.01291,338,423.9004,118.1834,12.59082,124.0087,101.4694,46.78933,17.12015,6.983363,57.1869,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Thosteemug,European_Badger,57,23,Tropical Rainforest,3.654467,300.6249,7.308935,300.6249,39.08033,334,442.5027,310.5497,37.98468,86.14619,88.31658,50.10415,29.27048,5.165419,60.11076,0,1.490116E-08,0,0.5,0.4,-0.09999999,1.490116E-08,0.1,0,1.490116E-08
Sirfaedite,Japanese_Badger,64,23,Tropical Rainforest,5.973757,417.5345,11.94751,417.5345,54.27822,334,614.587,354.0267,58.51694,119.6475,88.31658,69.58909,33.36835,6.980296,60.11076,0,1.490116E-08,0,0.5,0.4,-0.09999999,1.490116E-08,0.1,0,1.490116E-08
Clivoucite,American_Badger,36,24,Tropical Savanna,5.488228,509.4037,10.97646,509.4037,69.6859,332,769.1799,99.2325,13.12646,62.50861,90.59766,84.90063,28.15723,4.080152,76.97581,0.2,0.3,0.4,1.490116E-08,0.2,0,-0.09999999,0.1,-0.09999999,-0.09999999
Flookesaur,American_Badger,30,16,Tropical Rainforest,3.610749,248.1869,7.221498,248.1869,64.65763,332,517.1586,121.4839,11.2418,75.64531,125.0248,41.36449,24.81181,6.983363,78.91792,-0.09999999,0.6,0.6,-0.09999999,1.490116E-08,0.1,-0.09999999,0.1,-0.09999999,-0.09999999
Shouveasaur,American_Badger,5,25,Tropical Rainforest,2.297471,302.1969,4.594942,302.1969,54.89376,329,696.4556,295.8503,137.7255,28.47656,78.81875,50.36615,24.95171,13.56326,81.56224,0.2,-0.09999999,-0.09999999,0.5,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Clessoodile,American_Badger,9,12,Temperate Rainforest,10.78754,641.5057,21.57507,641.5057,53.80138,328,758.4402,361.4149,251.2885,33.11228,70.93687,106.9176,46.51915,11.7078,54.2037,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Morvicite,American_Badger,47,23,Tropical Savanna,2.752043,509.4037,5.504086,509.4037,69.6859,327,769.1799,72.43973,8.596088,62.50861,90.59766,84.90063,18.43925,2.978511,68.12019,-0.09999999,0.2,0.2,-0.09999999,0.6,0,0.3,0,-0.09999999,-0.09999999
Poutymug,American_Badger,3,23,Tropical Rainforest,5.166208,530.17,10.33242,530.17,54.89376,323,696.4556,295.8503,241.6236,22.49648,78.81875,88.36167,34.58219,13.56326,81.56224,0.2,-0.09999999,-0.09999999,0.5,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Souspamite,American_Badger,14,31,Tropical Savanna,7.27604,530.17,14.55208,530.17,54.89376,321,696.4556,295.8503,289.9483,28.47656,78.81875,88.36167,43.77493,16.27591,81.56224,0,-0.09999999,-0.09999999,0.7,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Treppecite,American_Badger,28,17,Tropical Rainforest,8.064312,406.8638,16.12862,406.8638,105.9961,320,847.8008,121.4839,12.92807,124.0087,125.0248,67.81063,28.53358,6.983363,78.91792,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Spearbaedite,American_Badger,28,18,Tropical Rainforest,5.068383,406.8638,10.13677,406.8638,55.65854,319,614.3484,121.4839,11.2418,69.44487,90.59766,67.81063,24.81181,3.910683,57.1869,0.1,0.4,0.6,-0.09999999,1.490116E-08,0.1,-0.09999999,0,1.490116E-08,-0.09999999
Shouzymite,European_Badger,32,16,Tropical Savanna,5.409428,392.5422,10.81886,392.5422,53.69937,318,592.7235,86.25359,10.84609,88.04617,90.59766,65.42371,24.81181,6.316453,57.1869,-0.09999999,0.6,0.5,-0.09999999,1.490116E-08,0,-0.09999999,0,-0.09999999,0.2
Choussaemug,American_Badger,22,19,Tropical Rainforest,8.689595,415.001,17.37919,415.001,108.116,318,864.7568,121.4839,11.46664,124.0087,125.0248,69.16684,30.62274,6.983363,95.49068,-0.09999999,0.4,0.7,0.1,-0.09999999,0,0.1,0,-0.09999999,-0.09999999
Thekytite,American_Badger,51,30,Tropical Savanna,7.44634,817.535,14.89268,817.535,118.0042,317,1220.153,165.7766,19.24169,51.27073,96.71259,136.2558,30.34804,4.080152,49.92045,-0.09999999,0.2,0.3,1.490116E-08,0.3,0,-0.09999999,0.2,0.1,1.490116E-08
Troossisaur,American_Badger,35,16,Tropical Savanna,5.228606,509.4037,10.45721,509.4037,69.6859,316,769.1799,99.2325,14.40426,77.51068,90.59766,84.90063,24.9179,5.059388,68.12019,0.2,0.3,0.4,1.490116E-08,0.2,0,-0.09999999,0.1,-0.09999999,-0.09999999
Thasacite,European_Badger,29,18,Tropical Rainforest,6.003999,429.2006,12.008,429.2006,25.40996,314,364.2472,110.4551,6.879982,112.5364,69.7602,71.53343,22.5593,2.891112,34.99838,0.2,0.4,0.2,1.490116E-08,1.490116E-08,0,1.490116E-08,0.3,-0.09999999,-0.09999999
Glostesaur,American_Badger,18,20,Tropical Rainforest,7.55415,530.17,15.1083,530.17,38.45687,314,582.9333,361.4149,315.4928,44.70158,65.97129,88.36167,38.44558,11.7078,50.40945,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Purtotite,Honey_Badger,73,17,Tropical Rainforest,7.946424,444.1857,15.89285,444.1857,57.74279,313,653.816,338.4992,51.33065,210.0215,88.31658,74.03094,29.27048,6.980296,60.11076,0.2,-0.09999999,0,0.4,0.3,0,1.490116E-08,0.2,0,-0.09999999
Shedidact,American_Badger,32,25,Tropical Savanna,7.244885,530.17,14.48977,530.17,44.46395,312,626.8101,361.4149,251.2885,33.11228,70.93687,88.36167,38.44558,11.7078,54.2037,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Cirfadact,American_Badger,35,20,Tropical Rainforest,4.840088,509.4037,9.680177,509.4037,69.6859,312,769.1799,99.2325,11.61633,62.50861,90.59766,84.90063,24.9179,4.080152,68.12019,0.2,0.3,0.4,1.490116E-08,0.2,0,-0.09999999,0.1,-0.09999999,-0.09999999
Tarkymug,American_Badger,24,16,Tropical Rainforest,6.749959,508.5797,13.49992,508.5797,105.9961,312,847.8008,121.4839,16.16009,124.0087,125.0248,84.76329,20.59381,8.729204,65.50187,-0.09999999,0.4,0.7,1.490116E-08,1.490116E-08,0,-0.09999999,0.2,-0.09999999,-0.09999999
Treatodite,European_Badger,61,25,Tropical Rainforest,3.654467,300.6249,7.308935,300.6249,39.08033,311,442.5027,310.5497,51.33065,86.14619,88.31658,50.10415,29.27048,6.980296,60.11076,0,1.490116E-08,0,0.5,0.4,-0.09999999,1.490116E-08,0.1,0,1.490116E-08
Blaeggusaur,American_Badger,11,20,Tropical Rainforest,7.27604,530.17,14.55208,530.17,54.89376,310,696.4556,295.8503,241.6236,28.47656,78.81875,88.36167,43.77493,13.56326,81.56224,0.2,-0.09999999,-0.09999999,0.5,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Purtotite,Honey_Badger,70,21,Tropical Rainforest,7.946424,444.1857,15.89285,444.1857,57.74279,310,653.816,338.4992,51.33065,210.0215,88.31658,74.03094,29.27048,6.980296,60.11076,0.2,-0.09999999,0,0.4,0.3,0,1.490116E-08,0.2,0,-0.09999999
Pousudite,American_Badger,41,28,Tropical Savanna,7.941375,832.6745,15.88275,832.6745,118.0042,310,1220.153,182.3543,13.85402,36.91493,96.71259,138.7791,33.38284,4.080152,46.22264,-0.09999999,0.2,0.3,1.490116E-08,0.3,0,-0.09999999,0.2,0.1,1.490116E-08
Waesoutite,American_Badger,31,21,Tropical Rainforest,4.840088,509.4037,9.680177,509.4037,39.828,309,484.5833,90.02372,11.61633,62.50861,82.1902,84.90063,24.9179,5.875419,68.12019,0.2,0.3,0.4,1.490116E-08,0.2,0,-0.09999999,0.1,-0.09999999,-0.09999999
Shirfemug,Koala,65,30,Tropical Rainforest,7.735629,654.5262,15.47126,654.5262,55.51201,309,778.1823,143.2474,47.93525,163.7171,71.33548,109.0877,27.68472,9.660153,34.2626,0.1,-0.09999999,0.3,0.3,0.5,0,-0.09999999,0,0,-0.09999999
Blivaesaur,Japanese_Badger,32,22,Tropical Rainforest,4.303446,280.736,8.606893,280.736,38.40439,309,423.9004,121.4839,11.2418,124.0087,90.59766,46.78933,17.12015,6.983363,57.1869,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Blaerficite,Honey_Badger,69,22,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,307,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Sheerdamite,American_Badger,3,23,Tropical Rainforest,3.885448,530.17,7.770895,530.17,22.48448,303,445.7316,295.8503,241.6236,28.47656,50.444,88.36167,27.14045,13.56326,23.62564,0.2,-0.09999999,-0.09999999,0.5,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Shorgeatite,American_Badger,17,18,Tropical Rainforest,7.244885,530.17,14.48977,530.17,38.45687,303,582.9333,361.4149,233.6983,33.11228,65.97129,88.36167,38.44558,11.7078,50.40945,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Blaspoomite,American_Badger,62,29,Tropical Rainforest,3.084967,531.705,6.169934,531.705,95.55811,303,920.2239,187.6859,53.79465,69.78922,103.8422,88.61749,17.69011,7.89147,24.67267,1.490116E-08,0.4,-0.09999999,0.1,0.5,0,1.490116E-08,0,0.1,-0.09999999
Parpidile,American_Badger,21,21,Tropical Rainforest,7.280229,530.17,14.56046,530.17,68.10338,302,775.7402,361.4149,251.2885,34.43677,87.79148,88.36167,38.44558,11.7078,54.2037,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Meakadile,European_Badger,27,19,Tropical Rainforest,3.395186,235.5254,6.790372,235.5254,32.21962,299,355.6341,121.4839,11.2418,124.0087,90.59766,39.25423,17.12015,3.789872,57.1869,-0.09999999,0.4,0.6,-0.09999999,1.490116E-08,0.1,1.490116E-08,0,1.490116E-08,1.490116E-08
Meawootite,Pygmy_Hog,21,21,Tropical Rainforest,5.30505,349.9122,10.6101,349.9122,29.34621,299,413.6947,238.5338,251.2885,33.11228,70.93687,58.31871,38.44558,11.7078,54.2037,-0.09999999,0.1,0.1,0.6,0.2,0,-0.09999999,0.1,1.490116E-08,1.490116E-08
Glervaetite,American_Badger,72,32,Tropical Rainforest,8.08162,654.5262,16.16324,654.5262,55.51201,299,778.1823,85.94845,47.39025,107.3104,71.33548,109.0877,35.99014,10.55311,20.55756,0.1,-0.09999999,0.3,0.3,0.5,0,-0.09999999,0,0,-0.09999999
Clerkydile,American_Badger,47,29,Tropical Savanna,7.0287,756.9768,14.0574,756.9768,118.0042,299,1220.153,165.7766,19.24169,51.27073,96.71259,126.1628,30.34804,4.080152,46.22264,-0.09999999,0.2,0.3,1.490116E-08,0.3,0,-0.09999999,0.2,0.1,1.490116E-08
Thoositite,European_Badger,27,18,Tropical Rainforest,8.20024,488.2365,16.40048,488.2365,66.79025,298,737.2181,78.96455,11.2418,148.8104,90.59766,81.37276,24.81181,6.667156,57.1869,-0.09999999,0.3,0.6,1.490116E-08,1.490116E-08,0,1.490116E-08,0,1.490116E-08,0.1
Blaerficite,Honey_Badger,71,16,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,297,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Blaerficite,Honey_Badger,71,21,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,296,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Weedetite,European_Badger,34,27,Tropical Savanna,7.529128,509.4037,15.05826,509.4037,69.6859,295,769.1799,99.2325,16.14671,86.88697,90.59766,84.90063,34.63588,4.080152,68.12019,0.2,0.3,0.4,1.490116E-08,0.2,0,-0.09999999,0.1,-0.09999999,-0.09999999
Wexeadite,American_Badger,17,18,Tropical Rainforest,7.903512,530.17,15.80702,530.17,31.25435,294,525.5175,231.3055,251.2885,33.11228,59.47347,88.36167,38.44558,11.7078,54.2037,-0.09999999,0.4,1.490116E-08,0.4,0.1,0,1.490116E-08,0.2,1.490116E-08,-0.09999999
Troostootite,American_Badger,10,20,Tropical Rainforest,10.29043,769.807,20.58085,769.807,94.85644,293,1002.896,395.2086,241.6236,26.19843,94.5825,128.3012,43.77493,13.56326,98.69032,0.1,-0.09999999,-0.09999999,0.6,0.3,0.1,-0.09999999,0,0.2,-0.09999999
Clessoodile,American_Badger,13,16,Tropical Rainforest,10.78754,641.5057,21.57507,641.5057,53.80138,293,758.4402,361.4149,251.2885,33.11228,70.93687,106.9176,46.51915,11.7078,54.2037,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Glutaemug,Pygmy_Hog,30,17,Tropical Rainforest,8.416803,406.8638,16.83361,406.8638,27.41312,293,431.1497,85.25742,11.2418,124.0087,63.58144,67.81063,30.02229,6.983363,57.1869,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Spoweecite,American_Badger,71,32,Tropical Rainforest,6.303863,654.5262,12.60773,654.5262,55.51201,292,778.1823,85.94845,27.29679,107.3104,71.33548,109.0877,20.73032,10.55311,20.55756,0,0.1,0.1,0.4,0.2,0.1,-0.09999999,0.1,0,1.490116E-08
Blivaesaur,Japanese_Badger,30,18,Tropical Rainforest,4.303446,280.736,8.606893,280.736,38.40439,284,423.9004,121.4839,11.2418,124.0087,90.59766,46.78933,17.12015,6.983363,57.1869,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Spoospesaur,American_Badger,29,18,Tropical Rainforest,4.580101,406.8638,9.160201,406.8638,55.65854,284,614.3484,92.9352,11.2418,67.59715,90.59766,67.81063,19.99336,6.983363,43.74798,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Treatodite,European_Badger,58,23,Tropical Rainforest,3.654467,300.6249,7.308935,300.6249,39.08033,284,442.5027,310.5497,51.33065,86.14619,88.31658,50.10415,29.27048,6.980296,60.11076,0,1.490116E-08,0,0.5,0.4,-0.09999999,1.490116E-08,0.1,0,1.490116E-08
Purtotite,Honey_Badger,73,18,Tropical Rainforest,7.946424,444.1857,15.89285,444.1857,57.74279,282,653.816,338.4992,51.33065,210.0215,88.31658,74.03094,29.27048,6.980296,60.11076,0.2,-0.09999999,0,0.4,0.3,0,1.490116E-08,0.2,0,-0.09999999
Chearkydite,Pygmy_Hog,22,17,Tropical Rainforest,7.441768,415.001,14.88354,415.001,28.63474,281,445.0365,121.4839,11.46664,124.0087,64.34246,69.16684,25.30805,7.402365,60.61811,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Tooppitite,Honey_Badger,69,16,Tropical Rainforest,4.944656,408.6508,9.889313,408.6508,53.12337,280,601.5107,292.6664,33.87823,159.1072,88.31658,68.10847,19.31852,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Ceppeamug,Pygmy_Hog,26,18,Tropical Rainforest,6.295064,406.8638,12.59013,406.8638,14.12932,278,301.8908,121.4839,7.082335,124.0087,46.80275,67.81063,20.34569,2.857563,20.53581,-0.09999999,0.4,0.8000001,0.1,-0.09999999,0.1,-0.09999999,0,-0.09999999,-0.09999999
Spirdoodile,American_Badger,41,23,Tropical Savanna,2.128624,361.6766,4.257248,361.6766,69.6859,277,769.1799,72.43973,6.103222,62.50861,90.59766,60.27944,18.43925,2.114743,68.12019,-0.09999999,0.2,0.2,-0.09999999,0.6,0,0.3,0,-0.09999999,-0.09999999
Trasteadite,Honey_Badger,74,18,Tropical Rainforest,4.678319,408.6508,9.356637,408.6508,53.12337,275,601.5107,338.4992,30.28508,159.1072,88.31658,68.10847,17.26958,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Ceaxudile,Pygmy_Hog,26,22,Tropical Rainforest,5.24465,344.6105,10.4893,344.6105,28.90157,274,407.4265,361.4149,163.3376,33.11228,70.93687,57.43509,38.44558,11.7078,54.2037,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Spekodile,European_Badger,61,23,Tropical Rainforest,5.316078,417.5345,10.63216,417.5345,54.27822,273,614.587,310.5497,51.33065,119.6475,88.31658,69.58909,29.27048,6.980296,60.11076,0,1.490116E-08,0,0.5,0.4,-0.09999999,1.490116E-08,0.1,0,1.490116E-08
Gleergimug,European_Badger,31,16,Tropical Rainforest,3.114033,235.8182,6.228065,235.8182,55.65854,272,614.3484,121.4839,11.2418,124.0087,90.59766,39.30304,14.38093,6.983363,57.1869,-0.09999999,0.4,0.6,1.490116E-08,1.490116E-08,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Glervaetite,American_Badger,73,29,Tropical Rainforest,8.08162,654.5262,16.16324,654.5262,55.51201,271,778.1823,85.94845,47.39025,107.3104,71.33548,109.0877,35.99014,10.55311,20.55756,0.1,-0.09999999,0.3,0.3,0.5,0,-0.09999999,0,0,-0.09999999
Chuzeasaur,American_Badger,72,30,Tropical Rainforest,8.08162,654.5262,16.16324,654.5262,55.51201,269,778.1823,85.94845,63.97684,107.3104,71.33548,109.0877,35.99014,14.53163,20.55756,0.1,-0.09999999,0.3,0.3,0.5,0,-0.09999999,0,0,-0.09999999
Claergicite,American_Badger,60,29,Tropical Rainforest,4.912289,531.705,9.824578,531.705,142.115,269,1122.224,234.6074,77.46429,125.6206,126.6369,88.61749,22.11264,9.623744,43.32761,1.490116E-08,0.4,-0.09999999,0.1,0.5,0,1.490116E-08,0,0.1,-0.09999999
Gluratite,Pygmy_Hog,29,18,Tropical Rainforest,7.031806,392.5422,14.06361,392.5422,29.53465,268,592.7235,105.7192,10.84609,124.0087,49.82872,65.42371,24.81181,8.65937,31.4528,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Pustemug,European_Badger,19,28,Tropical Savanna,5.044491,349.9122,10.08898,349.9122,61.70041,268,599.8573,238.5338,251.2885,41.29101,102.8585,58.31871,38.44558,11.7078,67.59203,-0.09999999,-0.09999999,0.1,0.4,0.3,0,1.490116E-08,0.2,0.2,-0.09999999
Spekodile,European_Badger,57,23,Tropical Rainforest,5.316078,417.5345,10.63216,417.5345,54.27822,267,614.587,310.5497,51.33065,119.6475,88.31658,69.58909,29.27048,6.980296,60.11076,0,1.490116E-08,0,0.5,0.4,-0.09999999,1.490116E-08,0.1,0,1.490116E-08
Gleakeacite,American_Badger,18,21,Tropical Rainforest,6.917947,530.17,13.83589,530.17,44.46395,265,626.8101,361.4149,147.23,20.86073,70.93687,88.36167,38.44558,11.7078,31.75795,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Purtotite,Honey_Badger,71,16,Tropical Rainforest,7.946424,444.1857,15.89285,444.1857,57.74279,265,653.816,338.4992,51.33065,210.0215,88.31658,74.03094,29.27048,6.980296,60.11076,0.2,-0.09999999,0,0.4,0.3,0,1.490116E-08,0.2,0,-0.09999999
Flouroomite,American_Badger,18,20,Tropical Rainforest,7.492297,530.17,14.98459,530.17,49.22479,264,582.9333,462.611,233.6983,42.38372,84.44325,88.36167,38.44558,11.7078,50.40945,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Blaerficite,Honey_Badger,69,22,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,263,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Blaeggusaur,American_Badger,4,25,Tropical Rainforest,7.27604,530.17,14.55208,530.17,54.89376,263,696.4556,295.8503,241.6236,28.47656,78.81875,88.36167,43.77493,13.56326,81.56224,0.2,-0.09999999,-0.09999999,0.5,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Spotysaur,American_Badger,12,19,Tropical Rainforest,6.980176,530.17,13.96035,530.17,51.64954,263,675.562,295.8503,241.6236,28.47656,76.45419,88.36167,42.46168,13.56326,81.56224,0.2,-0.09999999,-0.09999999,0.5,0.4,0,1.490116E-08,0.1,1.490116E-08,-0.09999999
Blorgidite,American_Badger,22,19,Tropical Rainforest,4.326457,406.8638,8.652913,406.8638,94.06293,263,798.653,89.8981,11.2418,95.11467,117.777,67.81063,14.14273,5.167689,42.37549,1.490116E-08,0.3,0.6,1.490116E-08,-0.09999999,0,-0.09999999,0.1,0.1,1.490116E-08
Teaglaemite,Honey_Badger,64,24,Tropical Rainforest,5.993694,371.8723,11.98739,371.8723,48.34227,262,547.3748,308.0343,51.33065,159.1072,88.31658,61.97871,29.27048,6.421872,54.70079,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Morvicite,American_Badger,50,20,Tropical Savanna,2.752043,509.4037,5.504086,509.4037,69.6859,260,769.1799,72.43973,8.596088,62.50861,90.59766,84.90063,18.43925,2.978511,68.12019,-0.09999999,0.2,0.2,-0.09999999,0.6,0,0.3,0,-0.09999999,-0.09999999
Caegloosaur,American_Badger,23,20,Tropical Rainforest,6.149311,530.17,12.29862,530.17,44.46395,258,626.8101,332.5017,251.2885,30.4633,70.93687,88.36167,38.44558,11.7078,54.2037,-0.09999999,0.2,1.490116E-08,0.5,0.4,0.1,-0.09999999,0,1.490116E-08,-0.09999999
Clazeemug,American_Badger,22,17,Tropical Rainforest,6.501019,406.8638,13.00204,406.8638,152.6344,257,1017.361,151.8549,11.33174,124.0087,150.0297,67.81063,24.81181,6.983363,57.1869,-0.09999999,0.4,0.5,-0.09999999,1.490116E-08,0.1,1.490116E-08,0,0.2,-0.09999999
Chaerfydile,Pygmy_Hog,24,18,Tropical Rainforest,5.589342,406.8638,11.17868,406.8638,22.09087,256,387.0395,121.4839,4.529327,89.28626,57.07653,67.81063,24.81181,3.663542,33.1684,0.1,0.2,0.5,1.490116E-08,1.490116E-08,0,1.490116E-08,0.2,-0.09999999,1.490116E-08
Treppecite,American_Badger,25,17,Tropical Rainforest,8.064312,406.8638,16.12862,406.8638,105.9961,256,847.8008,121.4839,12.92807,124.0087,125.0248,67.81063,28.53358,6.983363,78.91792,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Blaerficite,Honey_Badger,71,21,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,254,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Spougeadile,American_Badger,36,20,Tropical Rainforest,5.488228,509.4037,10.97646,509.4037,71.08659,254,776.8716,99.2325,11.7325,62.50861,91.50364,84.90063,28.15723,4.120953,76.97581,0.2,0.3,0.4,1.490116E-08,0.2,0,-0.09999999,0.1,-0.09999999,-0.09999999
Toopoumite,American_Badger,59,31,Tropical Savanna,3.229983,606.1437,6.459965,606.1437,162.0111,254,1279.336,234.6074,61.3259,32.85816,126.6369,101.0239,22.11264,9.623744,30.08862,1.490116E-08,0.4,-0.09999999,0.1,0.5,0,1.490116E-08,0,0.1,-0.09999999
Flygocite,American_Badger,25,22,Tropical Rainforest,6.522443,530.17,13.04489,530.17,38.77256,253,501.4481,361.4149,251.2885,33.11228,77.3212,88.36167,30.75646,12.7615,54.2037,-0.09999999,0.1,-0.09999999,0.6,1.490116E-08,0.1,1.490116E-08,0.3,1.490116E-08,1.490116E-08
Terpeedite,American_Badger,5,28,Tropical Rainforest,7.779619,530.17,15.55924,530.17,54.89376,253,696.4556,272.1822,241.6236,26.19843,78.81875,88.36167,43.77493,13.56326,81.56224,0.1,-0.09999999,-0.09999999,0.6,0.3,0.1,-0.09999999,0,0.2,-0.09999999
Clerkydile,American_Badger,41,28,Tropical Savanna,7.0287,756.9768,14.0574,756.9768,118.0042,253,1220.153,165.7766,19.24169,51.27073,96.71259,126.1628,30.34804,4.080152,46.22264,-0.09999999,0.2,0.3,1.490116E-08,0.3,0,-0.09999999,0.2,0.1,1.490116E-08
Tifeasaur,Pygmy_Hog,31,21,Tropical Rainforest,8.008269,403.6902,16.01654,403.6902,21.57797,252,381.0252,121.4839,13.82742,152.5307,56.63133,67.28171,24.81181,6.928893,57.1869,-0.09999999,0.6,0.6,-0.09999999,-0.09999999,0.1,1.490116E-08,0.1,-0.09999999,-0.09999999
Blaerficite,Honey_Badger,70,17,Tropical Rainforest,6.433,408.6508,12.866,408.6508,53.12337,252,601.5107,338.4992,51.33065,159.1072,88.31658,68.10847,29.27048,6.421872,60.11076,0,-0.09999999,0.1,0.7,0.3,0,1.490116E-08,0,0,-0.09999999
Shorgeatite,American_Badger,14,20,Tropical Rainforest,7.244885,530.17,14.48977,530.17,38.45687,251,582.9333,361.4149,233.6983,33.11228,65.97129,88.36167,38.44558,11.7078,50.40945,1.490116E-08,0.2,0.1,0.4,0.2,0.1,-0.09999999,0.2,-0.09999999,-0.09999999
Myxeesaur,European_Badger,21,16,Tropical Rainforest,7.265609,406.8638,14.53122,406.8638,29.15995,249,387.0395,121.4839,4.529327,89.28626,75.34102,67.81063,32.75159,3.663542,148.9655,0.1,0.2,0.5,1.490116E-08,1.490116E-08,0,1.490116E-08,0.2,-0.09999999,1.490116E-08
Cirfadact,American_Badger,47,21,Tropical Savanna,4.840088,509.4037,9.680177,509.4037,69.6859,249,769.1799,99.2325,11.61633,62.50861,90.59766,84.90063,24.9179,4.080152,68.12019,0.2,0.3,0.4,1.490116E-08,0.2,0,-0.09999999,0.1,-0.09999999,-0.09999999
Cirfadact,American_Badger,34,23,Tropical Rainforest,4.840088,509.4037,9.680177,509.4037,69.6859,248,769.1799,99.2325,11.61633,62.50861,90.59766,84.90063,24.9179,4.080152,68.12019,0.2,0.3,0.4,1.490116E-08,0.2,0,-0.09999999,0.1,-0.09999999,-0.09999999
Bluzosaur,American_Badger,26,22,Tropical Rainforest,6.149311,530.17,12.29862,530.17,44.46395,248,626.8101,332.5017,283.9561,30.4633,70.93687,88.36167,38.44558,13.22982,54.2037,-0.09999999,0.2,1.490116E-08,0.5,0.4,0.1,-0.09999999,0,1.490116E-08,-0.09999999
